E,R_over_a,C_mm,C_ml,C_ll,lambda_min,lambda_max,sector_nm,sector_nl,sector_action,d_action_dlogE,d2_action_dlogE2,d_lambdamin_dlogE,d2_lambdamin_dlogE2
53.10542762353568,53.10542762353568,1.44622799478464,-1.9438382362920081,23.011474260987153,1.2724160909151032,23.18528616485669,2,3,94.78106074625941,0.0063900755003487575,-0.019117974448461555,1.1670605253755184e-05,-3.496846675943088e-05
53.93144916576251,53.93144916576251,1.4462279963415554,-1.9438382087608181,23.011495635256185,1.2724162668836971,23.185307364714046,2,3,94.78115709877105,0.006101791831952141,-0.01825719011081897,1.114334003204931e-05,-3.339022221496014e-05
54.770318953804406,54.770318953804406,1.446227997790063,-1.9438381823107844,23.011516044997734,1.272416434902033,23.185327607885764,2,3,94.78124910420522,0.005826489111314004,-0.01743503880441266,1.0639872996875965e-05,-3.188309573986603e-05
55.62223683404809,55.62223683404809,1.4462279991378726,-1.9438381569051462,23.011535533660904,1.27241659532896,23.185346937469816,2,3,94.78133695831893,0.005563584665196686,-0.0166497959111106,1.0159131690556933e-05,-3.044389016295361e-05
56.48740576136509,56.48740576136509,1.4462280003921397,-1.9438381325079077,23.011554142743158,1.2724167485071558,23.185365394628143,2,3,94.78142084808104,0.005312521830546757,-0.015899813150825948,9.70009190126575e-06,-2.9069551944046893e-05
57.36603184746249,57.36603184746249,1.446228001559504,-1.9438381090838726,23.01157191187756,1.2724168947638528,23.185383018673214,2,3,94.7815009520648,0.005072768815352902,-0.01518351489866901,9.261775431923525e-06,-2.7757165189360616e-05
58.25832440998527,58.25832440998527,1.4462280026461267,-1.943838086598667,23.011588878916157,1.272417034411533,23.185399847150748,2,3,94.78157744082296,0.004843817594974098,-0.014499395503835277,8.84324808225756e-06,-2.6503944285807466e-05
59.164496022382906,59.164496022382906,1.4462280036577262,-1.94383806501876,23.011605080009673,1.2724171677485905,23.18541591591881,2,3,94.78165047724643,0.004625182855761523,-0.013846016166551511,8.443617645070844e-06,-2.5307226305126948e-05
60.08476256455124,60.08476256455124,1.4462280045996092,-1.9438380443114773,23.011620549683634,1.2724172950599655,23.18543125922328,2,3,94.7817202169067,0.004416400987793168,-0.013222001815021478,8.062032122779783e-06,-2.4164470313351382e-05
61.01934327426212,61.01934327426212,1.4462280054767018,-1.9438380244450109,23.01163532091112,1.2724174166177507,23.185445909770074,2,3,94.78178680838339,0.004217029124902183,-0.012626038483240842,7.697677744999964e-06,-2.307325115600501e-05
61.9684607993931,61.9684607993931,1.4462280062935755,-1.9438380053884265,23.011649425182306,1.2724175326817668,23.185459898794115,2,3,94.78185039357697,0.004026644218356523,-0.012056870526762214,7.349777376930433e-06,-2.2031246107779792e-05
62.932341250969586,62.932341250969586,1.4462280070544744,-1.9438379871116638,23.011662892570875,1.2724176435001169,23.185473256125235,2,3,94.78191110800789,0.0038448421628345386,-0.011513298074166387,7.017588949054243e-06,-2.1036239936451532e-05
63.91121425703183,63.91121425703183,1.4462280077633383,-1.9438379695855363,23.01167575179749,1.272417749309714,23.185486010251115,2,3,94.78196908110216,0.0036712369487759133,-0.010994174817358066,6.700403709203329e-06,-2.0086119608794654e-05
64.9053130173398,64.9053130173398,1.4462280084238246,-1.9438379527817284,23.01168803029047,1.272417850336783,23.185498188377508,2,3,94.7820244364644,0.0035054598565693595,-0.010498405330447186,6.3975448156838866e-06,-1.9178863702386424e-05
65.91487435892924,65.91487435892924,1.4462280090393282,-1.9438379366727874,23.01169975424368,1.2724179467973424,23.185509816485663,2,3,94.7820772921385,0.0033471586916675733,-0.010024942698000305,6.108365916190905e-06,-1.8312539873658538e-05
