t,delta,kappa_tau
32.362,-2.2737367544323206e-13,0.35
32.363,-2.2737367544323206e-13,0.35
32.364,-2.2737367544323206e-13,0.35
32.365,-2.2737367544323206e-13,0.35
32.366,-2.2737367544323206e-13,0.35
32.367,-2.2737367544323206e-13,0.35
32.368,-2.2737367544323206e-13,0.35
32.369,-2.2737367544323206e-13,0.35
32.37,-2.2737367544323206e-13,0.35
32.371,-2.2737367544323206e-13,0.35
32.372,-2.2737367544323206e-13,0.35
32.373,-2.2737367544323206e-13,0.35
32.374,-2.2737367544323206e-13,0.35
32.375,-2.2737367544323206e-13,0.35
32.376,-2.2737367544323206e-13,0.35
32.377,-2.2737367544323206e-13,0.35
32.378,-2.2737367544323206e-13,0.35
32.379,-2.2737367544323206e-13,0.35
32.38,-2.2737367544323206e-13,0.35
32.381,-2.2737367544323206e-13,0.35
32.382,-2.2737367544323206e-13,0.35
32.383,-2.2737367544323206e-13,0.35
32.384,-2.2737367544323206e-13,0.35
32.385,-2.2737367544323206e-13,0.35
32.386,-2.2737367544323206e-13,0.35
32.387,-2.2737367544323206e-13,0.35
32.388,-2.2737367544323206e-13,0.35
32.389,-2.2737367544323206e-13,0.35
32.39,-2.2737367544323206e-13,0.35
32.391,-2.2737367544323206e-13,0.35
32.392,-2.2737367544323206e-13,0.35
32.393,-2.2737367544323206e-13,0.35
32.394,-2.2737367544323206e-13,0.35
32.395,-2.2737367544323206e-13,0.35
32.396,-2.2737367544323206e-13,0.35
32.397,-2.2737367544323206e-13,0.35
32.398,-2.2737367544323206e-13,0.35
32.399,-2.2737367544323206e-13,0.35
32.4,-2.2737367544323206e-13,0.35
32.401,-2.2737367544323206e-13,0.35
32.402,-2.2737367544323206e-13,0.35
32.403,-2.2737367544323206e-13,0.35
32.404,-2.2737367544323206e-13,0.35
32.405,-2.2737367544323206e-13,0.35
32.406,-2.2737367544323206e-13,0.35
32.407000000000004,-2.2737367544323206e-13,0.35
32.408,-2.2737367544323206e-13,0.35
32.409,-2.2737367544323206e-13,0.35
32.410000000000004,-2.2737367544323206e-13,0.35
32.411,-2.2737367544323206e-13,0.35
32.412,-2.2737367544323206e-13,0.35
32.413000000000004,-2.2737367544323206e-13,0.35
32.414,-2.2737367544323206e-13,0.35
32.415,-2.2737367544323206e-13,0.35
32.416000000000004,-2.2737367544323206e-13,0.35
32.417,-2.2737367544323206e-13,0.35
32.418,-2.2737367544323206e-13,0.35
32.419000000000004,-2.2737367544323206e-13,0.35
32.42,-2.2737367544323206e-13,0.35
32.421,-2.2737367544323206e-13,0.35
32.422000000000004,-2.2737367544323206e-13,0.35
32.423,-2.2737367544323206e-13,0.35
32.424,-2.2737367544323206e-13,0.35
32.425,-2.2737367544323206e-13,0.35
32.426,-2.2737367544323206e-13,0.35
32.427,-2.2737367544323206e-13,0.35
32.428,-2.2737367544323206e-13,0.35
32.429,-2.2737367544323206e-13,0.35
32.43,-2.2737367544323206e-13,0.35
32.431,-2.2737367544323206e-13,0.35
32.432,-2.2737367544323206e-13,0.35
32.433,-2.2737367544323206e-13,0.35
32.434,-2.2737367544323206e-13,0.35
32.435,-2.2737367544323206e-13,0.35
32.436,-2.2737367544323206e-13,0.35
32.437,-2.2737367544323206e-13,0.35
32.438,-2.2737367544323206e-13,0.35
32.439,-2.2737367544323206e-13,0.35
32.44,-2.2737367544323206e-13,0.35
32.441,-2.2737367544323206e-13,0.35
32.442,-2.2737367544323206e-13,0.35
32.443,-2.2737367544323206e-13,0.35
32.444,-2.2737367544323206e-13,0.35
32.445,-2.2737367544323206e-13,0.35
32.446,-2.2737367544323206e-13,0.35
32.447,-2.2737367544323206e-13,0.35
32.448,-2.2737367544323206e-13,0.35
32.449,-2.2737367544323206e-13,0.35
32.45,-2.2737367544323206e-13,0.35
32.451,-2.2737367544323206e-13,0.35
32.452,-2.2737367544323206e-13,0.35
32.453,-2.2737367544323206e-13,0.35
32.454,-2.2737367544323206e-13,0.35
32.455,-2.2737367544323206e-13,0.35
32.456,-2.2737367544323206e-13,0.35
32.457,-2.2737367544323206e-13,0.35
32.458,-2.2737367544323206e-13,0.35
32.459,-2.2737367544323206e-13,0.35
32.46,-2.2737367544323206e-13,0.35
32.461,-2.2737367544323206e-13,0.35
32.462,-2.2737367544323206e-13,0.35
32.463,-2.2737367544323206e-13,0.35
32.464,-2.2737367544323206e-13,0.35
32.465,-2.2737367544323206e-13,0.35
32.466,-2.2737367544323206e-13,0.35
32.467,-2.2737367544323206e-13,0.35
32.468,-2.2737367544323206e-13,0.35
32.469,-2.2737367544323206e-13,0.35
32.47,-2.2737367544323206e-13,0.35
32.471000000000004,-2.2737367544323206e-13,0.35
32.472,-2.2737367544323206e-13,0.35
32.473,-2.2737367544323206e-13,0.35
32.474000000000004,-2.2737367544323206e-13,0.35
32.475,-2.2737367544323206e-13,0.35
32.476,-2.2737367544323206e-13,0.35
32.477000000000004,-2.2737367544323206e-13,0.35
32.478,-2.2737367544323206e-13,0.35
32.479,-2.2737367544323206e-13,0.35
32.480000000000004,-2.2737367544323206e-13,0.35
32.481,-2.2737367544323206e-13,0.35
32.482,-2.2737367544323206e-13,0.35
32.483000000000004,-2.2737367544323206e-13,0.35
32.484,-2.2737367544323206e-13,0.35
32.485,-2.2737367544323206e-13,0.35
32.486000000000004,-2.2737367544323206e-13,0.35
32.487,-2.2737367544323206e-13,0.35
32.488,-2.2737367544323206e-13,0.35
32.489,-2.2737367544323206e-13,0.35
32.49,-2.2737367544323206e-13,0.35
32.491,-2.2737367544323206e-13,0.35
32.492,-2.2737367544323206e-13,0.35
32.493,-2.2737367544323206e-13,0.35
32.494,-2.2737367544323206e-13,0.35
32.495,-2.2737367544323206e-13,0.35
32.496,-2.2737367544323206e-13,0.35
32.497,-2.2737367544323206e-13,0.35
32.498,-2.2737367544323206e-13,0.35
32.499,-2.2737367544323206e-13,0.35
32.5,-2.2737367544323206e-13,0.35
32.501,-2.2737367544323206e-13,0.35
32.502,-2.2737367544323206e-13,0.35
32.503,-2.2737367544323206e-13,0.35
32.504,-2.2737367544323206e-13,0.35
32.505,-2.2737367544323206e-13,0.35
32.506,-2.2737367544323206e-13,0.35
32.507,-2.2737367544323206e-13,0.35
32.508,-2.2737367544323206e-13,0.35
32.509,-2.2737367544323206e-13,0.35
32.51,-2.2737367544323206e-13,0.35
32.511,-2.2737367544323206e-13,0.35
32.512,-2.2737367544323206e-13,0.35
32.513,-2.2737367544323206e-13,0.35
32.514,-2.2737367544323206e-13,0.35
32.515,-2.2737367544323206e-13,0.35
32.516,-2.2737367544323206e-13,0.35
32.517,-2.2737367544323206e-13,0.35
32.518,-2.2737367544323206e-13,0.35
32.519,-2.2737367544323206e-13,0.35
32.52,-2.2737367544323206e-13,0.35
32.521,-2.2737367544323206e-13,0.35
32.522,-2.2737367544323206e-13,0.35
32.523,-2.2737367544323206e-13,0.35
32.524,-2.2737367544323206e-13,0.35
32.525,-2.2737367544323206e-13,0.35
32.526,-2.2737367544323206e-13,0.35
32.527,-2.2737367544323206e-13,0.35
32.528,-2.2737367544323206e-13,0.35
32.529,-2.2737367544323206e-13,0.35
32.53,-2.2737367544323206e-13,0.35
32.531,-2.2737367544323206e-13,0.35
32.532000000000004,-2.2737367544323206e-13,0.35
32.533,-2.2737367544323206e-13,0.35
32.534,-2.2737367544323206e-13,0.35
32.535000000000004,-2.2737367544323206e-13,0.35
32.536,-2.2737367544323206e-13,0.35
32.537,-2.2737367544323206e-13,0.35
32.538000000000004,-2.2737367544323206e-13,0.35
32.539,-2.2737367544323206e-13,0.35
32.54,-2.2737367544323206e-13,0.35
32.541000000000004,-2.2737367544323206e-13,0.35
32.542,-2.2737367544323206e-13,0.35
32.543,-2.2737367544323206e-13,0.35
32.544000000000004,-2.2737367544323206e-13,0.35
32.545,-2.2737367544323206e-13,0.35
32.546,-2.2737367544323206e-13,0.35
32.547000000000004,-2.2737367544323206e-13,0.35
32.548,-2.2737367544323206e-13,0.35
32.549,-2.2737367544323206e-13,0.35
32.55,-2.2737367544323206e-13,0.35
32.551,-2.2737367544323206e-13,0.35
32.552,-2.2737367544323206e-13,0.35
32.553,-2.2737367544323206e-13,0.35
32.554,-2.2737367544323206e-13,0.35
32.555,-2.2737367544323206e-13,0.35
32.556,-2.2737367544323206e-13,0.35
32.557,-2.2737367544323206e-13,0.35
32.558,-2.2737367544323206e-13,0.35
32.559,-2.2737367544323206e-13,0.35
32.56,-2.2737367544323206e-13,0.35
32.561,-2.2737367544323206e-13,0.35
32.562,-2.2737367544323206e-13,0.35
32.563,-2.2737367544323206e-13,0.35
32.564,-2.2737367544323206e-13,0.35
32.565,-2.2737367544323206e-13,0.35
32.566,-2.2737367544323206e-13,0.35
32.567,-2.2737367544323206e-13,0.35
32.568,-2.2737367544323206e-13,0.35
32.569,-2.2737367544323206e-13,0.35
32.57,-2.2737367544323206e-13,0.35
32.571,-2.2737367544323206e-13,0.35
32.572,-2.2737367544323206e-13,0.35
32.573,-2.2737367544323206e-13,0.35
32.574,-2.2737367544323206e-13,0.35
32.575,-2.2737367544323206e-13,0.35
32.576,-2.2737367544323206e-13,0.35
32.577,-2.2737367544323206e-13,0.35
32.578,-2.2737367544323206e-13,0.35
32.579,-2.2737367544323206e-13,0.35
32.58,-2.2737367544323206e-13,0.35
32.581,-2.2737367544323206e-13,0.35
32.582,-2.2737367544323206e-13,0.35
32.583,-2.2737367544323206e-13,0.35
32.584,-2.2737367544323206e-13,0.35
32.585,-2.2737367544323206e-13,0.35
32.586,-2.2737367544323206e-13,0.35
32.587,-2.2737367544323206e-13,0.35
32.588,-2.2737367544323206e-13,0.35
32.589,-2.2737367544323206e-13,0.35
32.59,-2.2737367544323206e-13,0.35
32.591,-2.2737367544323206e-13,0.35
32.592,-2.2737367544323206e-13,0.35
32.593,-2.2737367544323206e-13,0.35
32.594,-2.2737367544323206e-13,0.35
32.595,-2.2737367544323206e-13,0.35
32.596000000000004,-2.2737367544323206e-13,0.35
32.597,-2.2737367544323206e-13,0.35
32.598,-2.2737367544323206e-13,0.35
32.599000000000004,-2.2737367544323206e-13,0.35
32.6,-2.2737367544323206e-13,0.35
32.601,-2.2737367544323206e-13,0.35
32.602000000000004,-2.2737367544323206e-13,0.35
32.603,-2.2737367544323206e-13,0.35
32.604,-2.2737367544323206e-13,0.35
32.605000000000004,-2.2737367544323206e-13,0.35
32.606,-2.2737367544323206e-13,0.35
32.607,-2.2737367544323206e-13,0.35
32.608000000000004,-2.2737367544323206e-13,0.35
32.609,-2.2737367544323206e-13,0.35
32.61,-2.2737367544323206e-13,0.35
32.611000000000004,-2.2737367544323206e-13,0.35
32.612,-2.2737367544323206e-13,0.35
32.613,-2.2737367544323206e-13,0.35
32.614,-2.2737367544323206e-13,0.35
32.615,-2.2737367544323206e-13,0.35
32.616,-2.2737367544323206e-13,0.35
32.617,-2.2737367544323206e-13,0.35
32.618,-2.2737367544323206e-13,0.35
32.619,-2.2737367544323206e-13,0.35
32.62,-2.2737367544323206e-13,0.35
32.621,-2.2737367544323206e-13,0.35
32.622,-2.2737367544323206e-13,0.35
32.623,-2.2737367544323206e-13,0.35
32.624,-2.2737367544323206e-13,0.35
32.625,-2.2737367544323206e-13,0.35
32.626,-2.2737367544323206e-13,0.35
32.627,-2.2737367544323206e-13,0.35
32.628,-2.2737367544323206e-13,0.35
32.629,-2.2737367544323206e-13,0.35
32.63,-2.2737367544323206e-13,0.35
32.631,-2.2737367544323206e-13,0.35
32.632,-2.2737367544323206e-13,0.35
32.633,-2.2737367544323206e-13,0.35
32.634,-2.2737367544323206e-13,0.35
32.635,-2.2737367544323206e-13,0.35
32.636,-2.2737367544323206e-13,0.35
32.637,-2.2737367544323206e-13,0.35
32.638,-2.2737367544323206e-13,0.35
32.639,-2.2737367544323206e-13,0.35
32.64,-2.2737367544323206e-13,0.35
32.641,-2.2737367544323206e-13,0.35
32.642,-2.2737367544323206e-13,0.35
32.643,-2.2737367544323206e-13,0.35
32.644,-2.2737367544323206e-13,0.35
32.645,-2.2737367544323206e-13,0.35
32.646,-2.2737367544323206e-13,0.35
32.647,-2.2737367544323206e-13,0.35
32.648,-2.2737367544323206e-13,0.35
32.649,-2.2737367544323206e-13,0.35
32.65,-2.2737367544323206e-13,0.35
32.651,-2.2737367544323206e-13,0.35
32.652,-2.2737367544323206e-13,0.35
32.653,-2.2737367544323206e-13,0.35
32.654,-2.2737367544323206e-13,0.35
32.655,-2.2737367544323206e-13,0.35
32.656,-2.2737367544323206e-13,0.35
32.657000000000004,-2.2737367544323206e-13,0.35
32.658,-2.2737367544323206e-13,0.35
32.659,-2.2737367544323206e-13,0.35
32.660000000000004,-2.2737367544323206e-13,0.35
32.661,-2.2737367544323206e-13,0.35
32.662,-2.2737367544323206e-13,0.35
32.663000000000004,-2.2737367544323206e-13,0.35
32.664,-2.2737367544323206e-13,0.35
32.665,-2.2737367544323206e-13,0.35
32.666000000000004,-2.2737367544323206e-13,0.35
32.667,-2.2737367544323206e-13,0.35
32.668,-2.2737367544323206e-13,0.35
32.669000000000004,-2.2737367544323206e-13,0.35
32.67,-2.2737367544323206e-13,0.35
32.671,-2.2737367544323206e-13,0.35
32.672000000000004,-2.2737367544323206e-13,0.35
32.673,-2.2737367544323206e-13,0.35
32.674,-2.2737367544323206e-13,0.35
32.675,-2.2737367544323206e-13,0.35
32.676,-2.2737367544323206e-13,0.35
32.677,-2.2737367544323206e-13,0.35
32.678,-2.2737367544323206e-13,0.35
32.679,-2.2737367544323206e-13,0.35
32.68,-2.2737367544323206e-13,0.35
32.681,-2.2737367544323206e-13,0.35
32.682,-2.2737367544323206e-13,0.35
32.683,-2.2737367544323206e-13,0.35
32.684,-2.2737367544323206e-13,0.35
32.685,-2.2737367544323206e-13,0.35
32.686,-2.2737367544323206e-13,0.35
32.687,-2.2737367544323206e-13,0.35
32.688,-2.2737367544323206e-13,0.35
32.689,-2.2737367544323206e-13,0.35
32.69,-2.2737367544323206e-13,0.35
32.691,-2.2737367544323206e-13,0.35
32.692,-2.2737367544323206e-13,0.35
32.693,-2.2737367544323206e-13,0.35
32.694,-2.2737367544323206e-13,0.35
32.695,-2.2737367544323206e-13,0.35
32.696,-2.2737367544323206e-13,0.35
32.697,-2.2737367544323206e-13,0.35
32.698,-2.2737367544323206e-13,0.35
32.699,-2.2737367544323206e-13,0.35
32.7,-2.2737367544323206e-13,0.35
32.701,-2.2737367544323206e-13,0.35
32.702,-2.2737367544323206e-13,0.35
32.703,-2.2737367544323206e-13,0.35
32.704,-2.2737367544323206e-13,0.35
32.705,-2.2737367544323206e-13,0.35
32.706,-2.2737367544323206e-13,0.35
32.707,-2.2737367544323206e-13,0.35
32.708,-2.2737367544323206e-13,0.35
32.709,-2.2737367544323206e-13,0.35
32.71,-2.2737367544323206e-13,0.35
32.711,-2.2737367544323206e-13,0.35
32.712,-2.2737367544323206e-13,0.35
32.713,-2.2737367544323206e-13,0.35
32.714,-2.2737367544323206e-13,0.35
32.715,-2.2737367544323206e-13,0.35
32.716,-2.2737367544323206e-13,0.35
32.717,-2.2737367544323206e-13,0.35
32.718,-2.2737367544323206e-13,0.35
32.719,-2.2737367544323206e-13,0.35
32.72,-2.2737367544323206e-13,0.35
32.721000000000004,-2.2737367544323206e-13,0.35
32.722,-2.2737367544323206e-13,0.35
32.723,-2.2737367544323206e-13,0.35
32.724000000000004,-2.2737367544323206e-13,0.35
32.725,-2.2737367544323206e-13,0.35
32.726,-2.2737367544323206e-13,0.35
32.727000000000004,-2.2737367544323206e-13,0.35
32.728,-2.2737367544323206e-13,0.35
32.729,-2.2737367544323206e-13,0.35
32.730000000000004,-2.2737367544323206e-13,0.35
32.731,-2.2737367544323206e-13,0.35
32.732,-2.2737367544323206e-13,0.35
32.733000000000004,-2.2737367544323206e-13,0.35
32.734,-2.2737367544323206e-13,0.35
32.735,-2.2737367544323206e-13,0.35
32.736000000000004,-2.2737367544323206e-13,0.35
32.737,-2.2737367544323206e-13,0.35
32.738,-2.2737367544323206e-13,0.35
32.739,-2.2737367544323206e-13,0.35
32.74,-2.2737367544323206e-13,0.35
32.741,-2.2737367544323206e-13,0.35
32.742,-2.2737367544323206e-13,0.35
32.743,-2.2737367544323206e-13,0.35
32.744,-2.2737367544323206e-13,0.35
32.745,-2.2737367544323206e-13,0.35
32.746,-2.2737367544323206e-13,0.35
32.747,-2.2737367544323206e-13,0.35
32.748,-2.2737367544323206e-13,0.35
32.749,-2.2737367544323206e-13,0.35
32.75,-2.2737367544323206e-13,0.35
32.751,-2.2737367544323206e-13,0.35
32.752,-2.2737367544323206e-13,0.35
32.753,-2.2737367544323206e-13,0.35
32.754,-2.2737367544323206e-13,0.35
32.755,-2.2737367544323206e-13,0.35
32.756,-2.2737367544323206e-13,0.35
32.757,-2.2737367544323206e-13,0.35
32.758,-2.2737367544323206e-13,0.35
32.759,-2.2737367544323206e-13,0.35
32.76,-2.2737367544323206e-13,0.35
32.761,-2.2737367544323206e-13,0.35
32.762,-2.2737367544323206e-13,0.35
32.763,-2.2737367544323206e-13,0.35
32.764,-2.2737367544323206e-13,0.35
32.765,-2.2737367544323206e-13,0.35
32.766,-2.2737367544323206e-13,0.35
32.767,-2.2737367544323206e-13,0.35
32.768,-2.2737367544323206e-13,0.35
32.769,-2.2737367544323206e-13,0.35
32.77,-2.2737367544323206e-13,0.35
32.771,-2.2737367544323206e-13,0.35
32.772,-2.2737367544323206e-13,0.35
32.773,-2.2737367544323206e-13,0.35
32.774,-2.2737367544323206e-13,0.35
32.775,-2.2737367544323206e-13,0.35
32.776,-2.2737367544323206e-13,0.35
32.777,-2.2737367544323206e-13,0.35
32.778,-2.2737367544323206e-13,0.35
32.779,-2.2737367544323206e-13,0.35
32.78,-2.2737367544323206e-13,0.35
32.781,-2.2737367544323206e-13,0.35
32.782000000000004,-2.2737367544323206e-13,0.35
32.783,-2.2737367544323206e-13,0.35
32.784,-2.2737367544323206e-13,0.35
32.785000000000004,-2.2737367544323206e-13,0.35
32.786,-2.2737367544323206e-13,0.35
32.787,-2.2737367544323206e-13,0.35
32.788000000000004,-2.2737367544323206e-13,0.35
32.789,-2.2737367544323206e-13,0.35
32.79,-2.2737367544323206e-13,0.35
32.791000000000004,-2.2737367544323206e-13,0.35
32.792,-2.2737367544323206e-13,0.35
32.793,-2.2737367544323206e-13,0.35
32.794000000000004,-2.2737367544323206e-13,0.35
32.795,-2.2737367544323206e-13,0.35
32.796,-2.2737367544323206e-13,0.35
32.797000000000004,-2.2737367544323206e-13,0.35
32.798,-2.2737367544323206e-13,0.35
32.799,-2.2737367544323206e-13,0.35
32.8,-2.2737367544323206e-13,0.35
32.801,-2.2737367544323206e-13,0.35
32.802,-2.2737367544323206e-13,0.35
32.803,-2.2737367544323206e-13,0.35
32.804,-2.2737367544323206e-13,0.35
32.805,-2.2737367544323206e-13,0.35
32.806,-2.2737367544323206e-13,0.35
32.807,-2.2737367544323206e-13,0.35
32.808,-2.2737367544323206e-13,0.35
32.809,-2.2737367544323206e-13,0.35
32.81,-2.2737367544323206e-13,0.35
32.811,-2.2737367544323206e-13,0.35
32.812,-2.2737367544323206e-13,0.35
32.813,-2.2737367544323206e-13,0.35
32.814,-2.2737367544323206e-13,0.35
32.815,-2.2737367544323206e-13,0.35
32.816,-2.2737367544323206e-13,0.35
32.817,-2.2737367544323206e-13,0.35
32.818,-2.2737367544323206e-13,0.35
32.819,-2.2737367544323206e-13,0.35
32.82,-2.2737367544323206e-13,0.35
32.821,-2.2737367544323206e-13,0.35
32.822,-2.2737367544323206e-13,0.35
32.823,-2.2737367544323206e-13,0.35
32.824,-2.2737367544323206e-13,0.35
32.825,-2.2737367544323206e-13,0.35
32.826,-2.2737367544323206e-13,0.35
32.827,-2.2737367544323206e-13,0.35
32.828,-2.2737367544323206e-13,0.35
32.829,-2.2737367544323206e-13,0.35
32.83,-2.2737367544323206e-13,0.35
32.831,-2.2737367544323206e-13,0.35
32.832,-2.2737367544323206e-13,0.35
32.833,-2.2737367544323206e-13,0.35
32.834,-2.2737367544323206e-13,0.35
32.835,-2.2737367544323206e-13,0.35
32.836,-2.2737367544323206e-13,0.35
32.837,-2.2737367544323206e-13,0.35
32.838,-2.2737367544323206e-13,0.35
32.839,-2.2737367544323206e-13,0.35
32.84,-2.2737367544323206e-13,0.35
32.841,-2.2737367544323206e-13,0.35
32.842,-2.2737367544323206e-13,0.35
32.843,-2.2737367544323206e-13,0.35
32.844,-2.2737367544323206e-13,0.35
32.845,-2.2737367544323206e-13,0.35
32.846000000000004,-2.2737367544323206e-13,0.35
32.847,-2.2737367544323206e-13,0.35
32.848,-2.2737367544323206e-13,0.35
32.849000000000004,-2.2737367544323206e-13,0.35
32.85,-2.2737367544323206e-13,0.35
32.851,-2.2737367544323206e-13,0.35
32.852000000000004,-2.2737367544323206e-13,0.35
32.853,-2.2737367544323206e-13,0.35
32.854,-2.2737367544323206e-13,0.35
32.855000000000004,-2.2737367544323206e-13,0.35
32.856,-2.2737367544323206e-13,0.35
32.857,-2.2737367544323206e-13,0.35
32.858000000000004,-2.2737367544323206e-13,0.35
32.859,-2.2737367544323206e-13,0.35
32.86,-2.2737367544323206e-13,0.35
32.861000000000004,-2.2737367544323206e-13,0.35
32.862,-2.2737367544323206e-13,0.35
32.863,-2.2737367544323206e-13,0.35
32.864,-2.2737367544323206e-13,0.35
32.865,-2.2737367544323206e-13,0.35
32.866,-2.2737367544323206e-13,0.35
32.867,-2.2737367544323206e-13,0.35
32.868,-2.2737367544323206e-13,0.35
32.869,-2.2737367544323206e-13,0.35
32.87,-2.2737367544323206e-13,0.35
32.871,-2.2737367544323206e-13,0.35
32.872,-2.2737367544323206e-13,0.35
32.873,-2.2737367544323206e-13,0.35
32.874,-2.2737367544323206e-13,0.35
32.875,-2.2737367544323206e-13,0.35
32.876,-2.2737367544323206e-13,0.35
32.877,-2.2737367544323206e-13,0.35
32.878,-2.2737367544323206e-13,0.35
32.879,-2.2737367544323206e-13,0.35
32.88,-2.2737367544323206e-13,0.35
32.881,-2.2737367544323206e-13,0.35
32.882,-2.2737367544323206e-13,0.35
32.883,-2.2737367544323206e-13,0.35
32.884,-2.2737367544323206e-13,0.35
32.885,-2.2737367544323206e-13,0.35
32.886,-2.2737367544323206e-13,0.35
32.887,-2.2737367544323206e-13,0.35
32.888,-2.2737367544323206e-13,0.35
32.889,-2.2737367544323206e-13,0.35
32.89,-2.2737367544323206e-13,0.35
32.891,-2.2737367544323206e-13,0.35
32.892,-2.2737367544323206e-13,0.35
32.893,-2.2737367544323206e-13,0.35
32.894,-2.2737367544323206e-13,0.35
32.895,-2.2737367544323206e-13,0.35
32.896,-2.2737367544323206e-13,0.35
32.897,-2.2737367544323206e-13,0.35
32.898,-2.2737367544323206e-13,0.35
32.899,-2.2737367544323206e-13,0.35
32.9,-2.2737367544323206e-13,0.35
32.901,-2.2737367544323206e-13,0.35
32.902,-2.2737367544323206e-13,0.35
32.903,-2.2737367544323206e-13,0.35
32.904,-2.2737367544323206e-13,0.35
32.905,-2.2737367544323206e-13,0.35
32.906,-2.2737367544323206e-13,0.35
32.907000000000004,-2.2737367544323206e-13,0.35
32.908,-2.2737367544323206e-13,0.35
32.909,-2.2737367544323206e-13,0.35
32.910000000000004,-2.2737367544323206e-13,0.35
32.911,-2.2737367544323206e-13,0.35
32.912,-2.2737367544323206e-13,0.35
32.913000000000004,-2.2737367544323206e-13,0.35
32.914,-2.2737367544323206e-13,0.35
32.915,-2.2737367544323206e-13,0.35
32.916000000000004,-2.2737367544323206e-13,0.35
32.917,-2.2737367544323206e-13,0.35
32.918,-2.2737367544323206e-13,0.35
32.919000000000004,-2.2737367544323206e-13,0.35
32.92,-2.2737367544323206e-13,0.35
32.921,-2.2737367544323206e-13,0.35
32.922000000000004,-2.2737367544323206e-13,0.35
32.923,-2.2737367544323206e-13,0.35
32.924,-2.2737367544323206e-13,0.35
32.925,-2.2737367544323206e-13,0.35
32.926,-2.2737367544323206e-13,0.35
32.927,-2.2737367544323206e-13,0.35
32.928,-2.2737367544323206e-13,0.35
32.929,-2.2737367544323206e-13,0.35
32.93,-2.2737367544323206e-13,0.35
32.931,-2.2737367544323206e-13,0.35
32.932,-2.2737367544323206e-13,0.35
32.933,-2.2737367544323206e-13,0.35
32.934,-2.2737367544323206e-13,0.35
32.935,-2.2737367544323206e-13,0.35
32.936,-2.2737367544323206e-13,0.35
32.937,-2.2737367544323206e-13,0.35
32.938,-2.2737367544323206e-13,0.35
32.939,-2.2737367544323206e-13,0.35
32.94,-2.2737367544323206e-13,0.35
32.941,-2.2737367544323206e-13,0.35
32.942,-2.2737367544323206e-13,0.35
32.943,-2.2737367544323206e-13,0.35
32.944,-2.2737367544323206e-13,0.35
32.945,-2.2737367544323206e-13,0.35
32.946,-2.2737367544323206e-13,0.35
32.947,-2.2737367544323206e-13,0.35
32.948,-2.2737367544323206e-13,0.35
32.949,-2.2737367544323206e-13,0.35
32.95,-2.2737367544323206e-13,0.35
32.951,-2.2737367544323206e-13,0.35
32.952,-2.2737367544323206e-13,0.35
32.953,-2.2737367544323206e-13,0.35
32.954,-2.2737367544323206e-13,0.35
32.955,-2.2737367544323206e-13,0.35
32.956,-2.2737367544323206e-13,0.35
32.957,-2.2737367544323206e-13,0.35
32.958,-2.2737367544323206e-13,0.35
32.959,-2.2737367544323206e-13,0.35
32.96,-2.2737367544323206e-13,0.35
32.961,-2.2737367544323206e-13,0.35
32.962,-2.2737367544323206e-13,0.35
32.963,-2.2737367544323206e-13,0.35
32.964,-2.2737367544323206e-13,0.35
32.965,-2.2737367544323206e-13,0.35
32.966,-2.2737367544323206e-13,0.35
32.967,-2.2737367544323206e-13,0.35
32.968,-2.2737367544323206e-13,0.35
32.969,-2.2737367544323206e-13,0.35
32.97,-2.2737367544323206e-13,0.35
32.971000000000004,-2.2737367544323206e-13,0.35
32.972,-2.2737367544323206e-13,0.35
32.973,-2.2737367544323206e-13,0.35
32.974000000000004,-2.2737367544323206e-13,0.35
32.975,-2.2737367544323206e-13,0.35
32.976,-2.2737367544323206e-13,0.35
32.977000000000004,-2.2737367544323206e-13,0.35
32.978,-2.2737367544323206e-13,0.35
32.979,-2.2737367544323206e-13,0.35
32.980000000000004,-2.2737367544323206e-13,0.35
32.981,-2.2737367544323206e-13,0.35
32.982,-2.2737367544323206e-13,0.35
32.983000000000004,-2.2737367544323206e-13,0.35
32.984,-2.2737367544323206e-13,0.35
32.985,-2.2737367544323206e-13,0.35
32.986000000000004,-2.2737367544323206e-13,0.35
32.987,-2.2737367544323206e-13,0.35
32.988,-2.2737367544323206e-13,0.35
32.989,-2.2737367544323206e-13,0.35
32.99,-2.2737367544323206e-13,0.35
32.991,-2.2737367544323206e-13,0.35
32.992,-2.2737367544323206e-13,0.35
32.993,-2.2737367544323206e-13,0.35
32.994,-2.2737367544323206e-13,0.35
32.995,-2.2737367544323206e-13,0.35
32.996,-2.2737367544323206e-13,0.35
32.997,-2.2737367544323206e-13,0.35
32.998,-2.2737367544323206e-13,0.35
32.999,-2.2737367544323206e-13,0.35
33.0,-2.2737367544323206e-13,0.35
33.001,-2.2737367544323206e-13,0.35
33.002,-2.2737367544323206e-13,0.35
33.003,-2.2737367544323206e-13,0.35
33.004,-2.2737367544323206e-13,0.35
33.005,-2.2737367544323206e-13,0.35
33.006,-2.2737367544323206e-13,0.35
33.007,-2.2737367544323206e-13,0.35
33.008,-2.2737367544323206e-13,0.35
33.009,-2.2737367544323206e-13,0.35
33.01,-2.2737367544323206e-13,0.35
33.011,-2.2737367544323206e-13,0.35
33.012,-2.2737367544323206e-13,0.35
33.013,-2.2737367544323206e-13,0.35
33.014,-2.2737367544323206e-13,0.35
33.015,-2.2737367544323206e-13,0.35
